loan_id,customer_id,product_code,branch_id,origination_date,current_balance,interest_rate,status,days_past_due,last_payment_date,next_payment_date,monthly_payment
LN-0004758,CUST-000365,STUDENT,BR-004,2024-09-25,40830.53,5.332,Active,0,2025-08-10,2025-09-19,473.41
LN-0004759,CUST-003886,AUTO,BR-025,2024-10-03,0,6.9916,Closed,0,2025-07-31,2025-09-17,0
LN-0004760,CUST-001885,HELOC,BR-016,2019-07-06,69289.13,7.7488,Active,0,2025-08-01,2025-09-15,1745.88
LN-0004761,CUST-001587,MTG-VAR,BR-025,2019-07-18,200289.59,6.7263,Default,182,2025-08-03,2025-09-19,1565.21
LN-0004762,CUST-001582,PL-SEC,BR-001,2021-08-10,6531.09,9.6311,Delinquent-30,53,2025-07-28,2025-09-19,622.71
LN-0004763,CUST-000236,LOC,BR-022,2021-10-13,0,8.823,Closed,0,2025-07-12,2025-09-17,0
LN-0004764,CUST-000663,MTG-FIX,BR-015,2020-04-04,346266.28,6.3217,Active,0,2025-07-14,2025-09-17,2572.53
LN-0004765,CUST-000502,LOC,BR-001,2019-03-24,3781.21,9.2147,Active,0,2025-07-16,2025-09-20,3810.25
LN-0004766,CUST-003933,STUDENT,BR-024,2019-01-17,14646.17,4.6478,Active,0,2025-08-03,2025-09-17,395.96
LN-0004767,CUST-002776,AUTO,BR-021,2020-09-05,11455.23,8.0753,Active,0,2025-08-09,2025-09-19,996.87
LN-0004768,CUST-001067,MTG-VAR,BR-014,2020-08-26,340340.1,6.6948,Active,0,2025-07-23,2025-09-17,2581.81
LN-0004769,CUST-000328,LOC,BR-011,2021-06-04,1438.06,9.6006,Active,0,2025-07-15,2025-09-18,166.24
LN-0004770,CUST-002206,HELOC,BR-003,2023-09-24,196272.78,7.0593,Active,0,2025-08-13,2025-09-19,2631.76
LN-0004771,CUST-002116,HELOC,BR-011,2020-02-05,67149.51,6.8049,Active,0,2025-08-11,2025-09-17,1470.45
LN-0004772,CUST-002737,PL-SEC,BR-021,2024-02-08,3276.71,8.4098,Active,0,2025-08-10,2025-09-19,92.23
LN-0004773,CUST-003032,MTG-FIX,BR-012,2024-11-06,408266.2,5.7215,Active,0,2025-08-08,2025-09-19,2597.28
LN-0004774,CUST-002655,PL-SEC,BR-001,2024-01-17,3223.72,8.503,Active,0,2025-08-07,2025-09-16,90.88
LN-0004775,CUST-003491,AUTO,BR-017,2020-09-29,8925.76,7.3144,Active,0,2025-08-07,2025-09-20,716.25
LN-0004776,CUST-000644,MTG-FIX,BR-013,2022-10-20,150650.16,5.5836,Active,0,2025-07-11,2025-09-18,988.52
LN-0004777,CUST-001396,MTG-FIX,BR-021,2023-02-16,268970.4,5.6865,Active,0,2025-07-12,2025-09-20,1767.87
LN-0004778,CUST-003507,PL-SEC,BR-005,2024-08-19,39922.72,9.8315,Active,0,2025-07-15,2025-09-16,1009.32
LN-0004779,CUST-000999,AUTO,BR-010,2024-01-27,23731.76,8.5751,Active,0,2025-08-11,2025-09-20,539.48
LN-0004780,CUST-002033,HELOC,BR-017,2021-04-12,162776.91,7.2515,Active,0,2025-08-10,2025-09-19,2961.66
LN-0004781,CUST-003348,MTG-VAR,BR-002,2025-02-09,127207.37,6.6416,Active,0,2025-07-26,2025-09-15,877.17
LN-0004782,CUST-000199,PL-SEC,BR-002,2022-04-16,7755.8,7.3717,Active,0,2025-07-25,2025-09-20,433.74
LN-0004783,CUST-004134,MTG-FIX,BR-025,2020-02-06,305194.86,4.8456,Active,0,2025-07-19,2025-09-17,2023.72
LN-0004784,CUST-000580,STUDENT,BR-013,2024-08-31,17969.71,6.2539,Active,0,2025-07-28,2025-09-19,218.0
LN-0004785,CUST-001074,AUTO,BR-001,2024-04-07,8008.37,7.4447,Active,0,2025-07-20,2025-09-15,172.31
LN-0004786,CUST-001065,HELOC,BR-006,2022-01-24,147109.76,7.3638,Restructured,6,2025-07-15,2025-09-16,2403.05
LN-0004787,CUST-004118,MTG-VAR,BR-009,2024-02-13,241381.24,5.6718,Restructured,27,2025-08-09,2025-09-16,1551.27
LN-0004788,CUST-001727,STUDENT,BR-002,2019-08-02,19626.06,5.1574,Active,0,2025-07-24,2025-09-15,471.13
LN-0004789,CUST-001327,MTG-FIX,BR-016,2021-01-05,601753.72,5.8042,Active,0,2025-08-14,2025-09-18,4206.63
LN-0004790,CUST-001784,MTG-VAR,BR-021,2025-02-06,424388.72,6.7703,Active,0,2025-08-14,2025-09-17,2960.65
LN-0004791,CUST-001316,MTG-FIX,BR-014,2020-09-26,571896.84,5.6732,Active,0,2025-07-27,2025-09-16,3990.16
LN-0004792,CUST-001041,PL-SEC,BR-015,2024-12-28,19333.02,7.0375,Delinquent-60,72,2025-07-16,2025-09-17,432.44
LN-0004793,CUST-000727,MTG-FIX,BR-022,2025-06-03,539511.82,5.9402,Active,0,2025-07-20,2025-09-17,3471.63
LN-0004794,CUST-002301,STUDENT,BR-023,2019-11-05,20171.64,6.2918,Active,0,2025-07-26,2025-09-19,459.67
LN-0004795,CUST-000073,HELOC,BR-025,2024-01-23,84049.71,6.1575,Active,0,2025-08-01,2025-09-18,1068.44
LN-0004796,CUST-003039,STUDENT,BR-006,2021-12-22,17213.08,6.9055,Active,0,2025-08-12,2025-09-17,280.25
LN-0004797,CUST-002371,MTG-VAR,BR-011,2025-04-19,98826.02,5.4564,Delinquent-30,30,2025-08-06,2025-09-20,608.15
LN-0004798,CUST-003233,HELOC,BR-002,2024-01-16,155604.57,6.4941,Active,0,2025-07-20,2025-09-18,2003.92
LN-0004799,CUST-002988,PL-SEC,BR-019,2019-06-08,1284.12,9.591,Restructured,11,2025-08-03,2025-09-19,1294.38
LN-0004800,CUST-002928,PL-UNSEC,BR-022,2020-03-13,2141.12,9.5285,Active,0,2025-07-29,2025-09-17,2158.12
LN-0004801,CUST-000754,MTG-VAR,BR-016,2021-10-30,248593.12,5.8764,Active,0,2025-07-29,2025-09-20,1712.55
LN-0004802,CUST-000987,PL-UNSEC,BR-024,2019-02-27,291.04,13.404,Active,0,2025-08-14,2025-09-16,294.29
LN-0004803,CUST-002049,LOC,BR-010,2021-02-26,4487.72,10.9284,Active,0,2025-08-09,2025-09-18,771.97
LN-0004804,CUST-003630,HELOC,BR-022,2021-12-18,87201.8,7.73,Active,0,2025-08-08,2025-09-17,1484.31
LN-0004805,CUST-003365,MTG-FIX,BR-008,2019-10-13,0,6.2105,Closed,0,2025-08-01,2025-09-20,0
LN-0004806,CUST-003186,MTG-VAR,BR-019,2020-05-17,435069.18,5.9545,Active,0,2025-07-19,2025-09-20,3133.03
LN-0004807,CUST-002850,MTG-VAR,BR-013,2024-04-21,170816.47,6.8051,Active,0,2025-08-08,2025-09-16,1211.9
LN-0004808,CUST-004074,PL-SEC,BR-022,2024-07-25,24853.4,7.0871,Active,0,2025-08-13,2025-09-20,607.13
LN-0004809,CUST-002826,MTG-FIX,BR-007,2024-05-04,360539.37,5.9832,Active,0,2025-08-07,2025-09-17,2376.37
LN-0004810,CUST-003153,LOC,BR-017,2019-08-18,0,8.3605,Closed,0,2025-07-18,2025-09-19,0
LN-0004811,CUST-000663,LOC,BR-009,2021-12-24,6568.56,8.0607,Active,0,2025-07-29,2025-09-17,434.37
LN-0004812,CUST-004003,MTG-VAR,BR-022,2020-05-20,156246.34,6.2689,Active,0,2025-07-14,2025-09-20,1153.52
LN-0004813,CUST-000938,MTG-VAR,BR-019,2022-08-05,234769.03,6.7813,Active,0,2025-08-09,2025-09-18,1716.68
LN-0004814,CUST-004050,MTG-FIX,BR-009,2022-08-04,637603.1,5.0793,Active,0,2025-07-26,2025-09-16,4023.72
LN-0004815,CUST-001255,MTG-FIX,BR-011,2021-06-02,0,4.6048,Closed,0,2025-08-09,2025-09-17,0
LN-0004816,CUST-001008,HELOC,BR-008,2024-07-25,55916.0,7.3538,Active,0,2025-07-27,2025-09-17,714.05
LN-0004817,CUST-001359,PL-UNSEC,BR-019,2019-06-25,947.7,9.257,Delinquent-30,57,2025-07-18,2025-09-19,955.01
LN-0004818,CUST-003016,AUTO,BR-009,2022-10-08,20500.34,7.1659,Active,0,2025-08-02,2025-09-17,619.17
LN-0004819,CUST-001573,MTG-FIX,BR-021,2024-06-10,645354.43,5.5422,Active,0,2025-07-26,2025-09-16,4070.2
LN-0004820,CUST-000818,MTG-FIX,BR-006,2019-12-22,255891.77,5.4842,Active,0,2025-07-27,2025-09-16,1795.82
LN-0004821,CUST-000782,MTG-FIX,BR-008,2019-12-23,581575.4,6.2182,Active,0,2025-08-13,2025-09-19,4323.92
LN-0004822,CUST-002854,HELOC,BR-014,2023-02-21,101376.94,7.6041,Delinquent-60,83,2025-08-14,2025-09-20,1481.45
LN-0004823,CUST-001714,PL-SEC,BR-013,2023-07-23,24832.37,9.1043,Active,0,2025-07-28,2025-09-16,810.53
LN-0004824,CUST-003097,MTG-FIX,BR-025,2022-02-28,127244.33,4.8178,Active,0,2025-08-09,2025-09-18,792.86
LN-0004825,CUST-001070,STUDENT,BR-022,2019-02-10,16864.59,4.96,Active,0,2025-07-11,2025-09-18,448.02
LN-0004826,CUST-003883,MTG-FIX,BR-021,2020-12-24,249663.17,6.2373,Restructured,13,2025-07-12,2025-09-17,1811.69
LN-0004827,CUST-003020,AUTO,BR-001,2022-02-07,20452.67,5.989,Active,0,2025-07-21,2025-09-16,759.29
LN-0004828,CUST-003439,PL-SEC,BR-014,2022-03-07,10250.37,11.7908,Active,0,2025-07-27,2025-09-20,599.79
LN-0004829,CUST-000343,STUDENT,BR-023,2023-03-06,9965.49,5.2523,Active,0,2025-07-18,2025-09-19,134.2
LN-0004830,CUST-003527,PL-UNSEC,BR-014,2021-12-12,1825.75,14.7853,Active,0,2025-07-29,2025-09-15,623.64
LN-0004831,CUST-000385,MTG-VAR,BR-023,2023-11-02,508720.86,6.5975,Active,0,2025-07-31,2025-09-16,3575.63
LN-0004832,CUST-001656,MTG-FIX,BR-008,2023-05-29,113870.26,4.5739,Active,0,2025-07-24,2025-09-18,671.82
LN-0004833,CUST-001791,LOC,BR-019,2020-05-17,3161.52,12.44,Active,0,2025-07-16,2025-09-18,3194.29
LN-0004834,CUST-003248,PL-UNSEC,BR-017,2019-06-02,1700.02,12.4453,Active,0,2025-07-18,2025-09-17,1717.65
LN-0004835,CUST-001644,PL-UNSEC,BR-003,2019-11-26,0,13.7175,Closed,0,2025-08-01,2025-09-15,0
LN-0004836,CUST-004200,MTG-FIX,BR-021,2020-11-05,231825.97,6.4424,Active,0,2025-07-24,2025-09-19,1713.6
LN-0004837,CUST-001816,HELOC,BR-018,2023-12-04,196809.65,8.2018,Active,0,2025-08-07,2025-09-16,2742.37
LN-0004838,CUST-000488,AUTO,BR-004,2022-07-13,27314.92,7.5927,Restructured,22,2025-07-27,2025-09-17,895.42
LN-0004839,CUST-000938,LOC,BR-006,2023-06-04,3955.65,11.2591,Active,0,2025-07-31,2025-09-18,139.94
LN-0004840,CUST-003990,MTG-FIX,BR-014,2025-06-07,711039.23,4.7975,Active,0,2025-07-13,2025-09-15,4087.38
LN-0004841,CUST-000069,MTG-FIX,BR-005,2019-08-02,557346.99,4.5243,Restructured,5,2025-08-07,2025-09-16,3668.61
LN-0004842,CUST-003559,MTG-FIX,BR-006,2023-07-18,120562.37,5.302,Delinquent-30,48,2025-07-24,2025-09-15,758.26
LN-0004843,CUST-001392,AUTO,BR-020,2019-03-30,6566.24,8.3724,Active,0,2025-08-02,2025-09-15,6612.05
LN-0004844,CUST-002184,MTG-FIX,BR-024,2020-10-22,505719.16,6.2921,Active,0,2025-08-08,2025-09-20,3701.17
LN-0004845,CUST-002160,MTG-FIX,BR-025,2025-01-05,291553.44,5.085,Active,0,2025-08-01,2025-09-19,1739.31
LN-0004846,CUST-002694,AUTO,BR-007,2023-05-19,31384.88,6.6072,Active,0,2025-08-14,2025-09-16,789.32
LN-0004847,CUST-000554,PL-UNSEC,BR-022,2019-10-22,0,13.9332,Closed,0,2025-07-28,2025-09-20,0
LN-0004848,CUST-001363,PL-SEC,BR-016,2022-09-26,4296.4,7.0752,Active,0,2025-08-05,2025-09-19,185.34
LN-0004849,CUST-003144,MTG-FIX,BR-022,2024-01-24,0,5.9483,Closed,0,2025-08-14,2025-09-15,0
LN-0004850,CUST-003429,PL-UNSEC,BR-006,2020-12-02,2552.62,8.557,Active,0,2025-07-22,2025-09-16,2570.82
LN-0004851,CUST-000481,HELOC,BR-022,2019-04-28,76743.97,7.2073,Active,0,2025-07-22,2025-09-16,2030.44
LN-0004852,CUST-003941,MTG-FIX,BR-004,2025-04-09,116736.83,5.6347,Active,0,2025-08-04,2025-09-19,731.69
LN-0004853,CUST-001143,LOC,BR-022,2023-10-09,13360.7,12.3807,Delinquent-60,85,2025-07-14,2025-09-16,436.23
LN-0004854,CUST-000421,LOC,BR-022,2025-05-25,22893.49,10.4057,Active,0,2025-07-16,2025-09-17,510.75
LN-0004855,CUST-001234,MTG-FIX,BR-013,2023-03-16,622063.63,6.3302,Active,0,2025-08-06,2025-09-18,4326.75
LN-0004856,CUST-000326,HELOC,BR-021,2021-12-29,42945.99,8.2414,Active,0,2025-08-07,2025-09-19,727.22
LN-0004857,CUST-000110,MTG-FIX,BR-006,2019-07-04,183967.45,4.9886,Active,0,2025-08-10,2025-09-17,1260.37
LN-0004858,CUST-004212,MTG-FIX,BR-003,2020-05-10,631338.5,6.0171,Active,0,2025-08-09,2025-09-16,4569.11
LN-0004859,CUST-002832,PL-SEC,BR-016,2025-06-14,5005.48,8.1181,Active,0,2025-07-11,2025-09-17,104.62
LN-0004860,CUST-003227,MTG-FIX,BR-008,2020-02-12,315552.01,4.7047,Active,0,2025-08-08,2025-09-17,2068.24
LN-0004861,CUST-000232,AUTO,BR-011,2021-03-26,13399.08,7.5088,Active,0,2025-07-29,2025-09-20,789.43
LN-0004862,CUST-000777,MTG-VAR,BR-025,2025-03-18,209953.66,5.0414,Active,0,2025-07-19,2025-09-19,1242.9
LN-0004863,CUST-001289,PL-UNSEC,BR-010,2024-06-23,0,12.4082,Closed,0,2025-07-20,2025-09-16,0
LN-0004864,CUST-000479,MTG-FIX,BR-021,2025-03-13,580043.91,6.299,Active,0,2025-08-06,2025-09-19,3870.91
LN-0004865,CUST-001764,MTG-VAR,BR-007,2022-08-10,495476.79,5.0587,Restructured,19,2025-08-12,2025-09-20,3121.03
LN-0004866,CUST-003364,MTG-FIX,BR-019,2024-09-04,294005.05,5.4673,Active,0,2025-07-28,2025-09-19,1835.06
LN-0004867,CUST-003218,STUDENT,BR-004,2023-01-28,20316.43,5.4962,Active,0,2025-07-13,2025-09-17,278.47
LN-0004868,CUST-002760,AUTO,BR-010,2023-07-01,40436.05,5.8599,Active,0,2025-08-05,2025-09-18,983.6
LN-0004869,CUST-001595,AUTO,BR-022,2022-09-13,5790.26,7.3565,Active,0,2025-07-26,2025-09-20,179.73
LN-0004870,CUST-002531,MTG-FIX,BR-023,2024-03-11,385823.22,6.4257,Restructured,24,2025-08-10,2025-09-18,2650.78
LN-0004871,CUST-002879,HELOC,BR-022,2023-11-01,201306.77,6.0227,Delinquent-60,82,2025-07-18,2025-09-17,2605.62
LN-0004872,CUST-001478,MTG-VAR,BR-011,2022-10-21,589831.33,6.2993,Active,0,2025-07-28,2025-09-15,4119.6
LN-0004873,CUST-000541,PL-SEC,BR-008,2020-03-02,1987.03,11.455,Delinquent-60,72,2025-07-28,2025-09-16,2006.0
LN-0004874,CUST-003103,MTG-FIX,BR-003,2022-12-08,597539.87,5.2516,Active,0,2025-07-31,2025-09-17,3659.67
LN-0004875,CUST-003957,MTG-VAR,BR-005,2023-07-29,351255.96,6.8229,Active,0,2025-07-12,2025-09-19,2529.05
LN-0004876,CUST-001735,LOC,BR-020,2022-06-15,3704.62,11.3275,Restructured,24,2025-07-19,2025-09-16,195.3
LN-0004877,CUST-004038,LOC,BR-003,2020-09-16,2752.21,11.3754,Active,0,2025-07-17,2025-09-20,2778.3
LN-0004878,CUST-000848,MTG-FIX,BR-024,2021-03-19,282710.77,5.8982,Active,0,2025-07-24,2025-09-15,1983.24
LN-0004879,CUST-003415,MTG-FIX,BR-018,2022-08-17,506311.58,6.269,Active,0,2025-08-11,2025-09-15,3545.7
LN-0004880,CUST-002621,MTG-FIX,BR-015,2023-06-13,526191.12,4.898,Active,0,2025-08-02,2025-09-17,3200.28
LN-0004881,CUST-001410,MTG-VAR,BR-024,2021-08-04,187724.0,5.5471,Active,0,2025-07-15,2025-09-20,1265.42
LN-0004882,CUST-000729,PL-UNSEC,BR-017,2022-12-31,3550.94,9.1362,Active,0,2025-08-05,2025-09-16,236.57
LN-0004883,CUST-001168,MTG-VAR,BR-007,2020-01-04,462159.64,5.7896,Active,0,2025-07-29,2025-09-16,3315.05
LN-0004884,CUST-002179,HELOC,BR-020,2019-01-18,34330.45,6.8936,Active,0,2025-07-30,2025-09-16,963.09
LN-0004885,CUST-001189,MTG-VAR,BR-017,2024-08-18,0,6.3768,Closed,0,2025-07-27,2025-09-19,0
LN-0004886,CUST-003439,AUTO,BR-025,2019-10-05,5308.53,6.0144,Default,335,2025-08-01,2025-09-18,5335.14
LN-0004887,CUST-001700,MTG-VAR,BR-010,2021-04-03,103134.21,6.4716,Default,217,2025-07-20,2025-09-20,756.61
LN-0004888,CUST-001061,AUTO,BR-006,2019-10-31,1960.33,7.0308,Delinquent-30,59,2025-08-07,2025-09-15,1971.82
LN-0004889,CUST-003490,MTG-VAR,BR-018,2024-02-02,143505.56,6.5633,Active,0,2025-07-15,2025-09-20,1001.07
LN-0004890,CUST-002979,PL-SEC,BR-008,2019-03-18,2515.62,7.7806,Active,0,2025-07-24,2025-09-16,2531.93
LN-0004891,CUST-003929,MTG-FIX,BR-002,2024-04-01,262959.87,4.6125,Delinquent-60,85,2025-07-22,2025-09-20,1526.05
LN-0004892,CUST-001640,AUTO,BR-017,2021-09-08,13899.08,7.2066,Delinquent-90,93,2025-07-11,2025-09-15,630.28
LN-0004893,CUST-001896,HELOC,BR-018,2022-08-15,125103.09,8.1675,Active,0,2025-08-03,2025-09-17,1977.87
LN-0004894,CUST-000525,AUTO,BR-007,2024-05-07,17030.59,6.4268,Active,0,2025-07-11,2025-09-15,349.92
LN-0004895,CUST-003241,MTG-VAR,BR-001,2019-12-28,261820.59,6.4687,Active,0,2025-07-15,2025-09-15,1984.6
LN-0004896,CUST-003775,MTG-VAR,BR-003,2025-06-03,113342.07,6.428,Restructured,17,2025-07-15,2025-09-19,763.31
LN-0004897,CUST-001629,MTG-FIX,BR-020,2022-08-25,411335.46,5.0872,Active,0,2025-07-31,2025-09-20,2592.3
LN-0004898,CUST-002380,MTG-VAR,BR-001,2020-06-11,365330.66,5.7104,Delinquent-30,38,2025-08-06,2025-09-20,2574.05
LN-0004899,CUST-002085,MTG-VAR,BR-013,2021-09-13,0,6.3771,Closed,0,2025-07-15,2025-09-19,0
LN-0004900,CUST-001529,PL-SEC,BR-004,2025-06-27,26889.95,7.4508,Active,0,2025-08-11,2025-09-20,553.52
LN-0004901,CUST-001599,MTG-FIX,BR-005,2021-12-27,374761.27,5.6313,Active,0,2025-07-31,2025-09-20,2518.26
LN-0004902,CUST-002530,MTG-FIX,BR-011,2024-03-08,193996.33,5.2963,Delinquent-30,45,2025-07-24,2025-09-15,1203.97
LN-0004903,CUST-002279,MTG-VAR,BR-025,2019-09-03,431784.12,5.3089,Active,0,2025-08-03,2025-09-17,3018.37
LN-0004904,CUST-003124,MTG-FIX,BR-002,2020-12-14,308680.06,4.8633,Active,0,2025-08-08,2025-09-18,1999.21
LN-0004905,CUST-001572,AUTO,BR-012,2019-05-08,5459.46,8.5372,Delinquent-30,40,2025-07-30,2025-09-19,5498.3
LN-0004906,CUST-001534,MTG-FIX,BR-017,2024-11-07,417303.88,5.4511,Active,0,2025-08-02,2025-09-16,2587.65
LN-0004907,CUST-002437,MTG-VAR,BR-002,2023-12-28,361992.23,5.2098,Active,0,2025-08-01,2025-09-18,2236.52
LN-0004908,CUST-002750,MTG-FIX,BR-015,2022-05-28,217548.04,5.6506,Active,0,2025-08-04,2025-09-15,1449.81
LN-0004909,CUST-003171,MTG-FIX,BR-017,2019-11-19,390771.8,5.9976,Active,0,2025-07-29,2025-09-15,2862.45
LN-0004910,CUST-003957,MTG-FIX,BR-015,2024-11-29,0,5.6259,Closed,0,2025-07-19,2025-09-15,0
LN-0004911,CUST-001389,MTG-FIX,BR-023,2025-04-06,-40043.85,4.712,Closed,0,2025-08-02,2025-09-20,0
LN-0004912,CUST-000518,MTG-FIX,BR-017,2024-04-13,596328.2,6.1692,Active,0,2025-07-15,2025-09-15,3997.53
LN-0004913,CUST-000637,AUTO,BR-025,2023-12-17,33026.63,8.0294,Active,0,2025-07-29,2025-09-17,754.12
LN-0004914,CUST-001273,AUTO,BR-016,2019-02-07,5479.07,7.4097,Active,0,2025-08-09,2025-09-18,5512.9
LN-0004915,CUST-003480,MTG-FIX,BR-015,2020-03-15,511478.29,4.6804,Restructured,6,2025-07-21,2025-09-18,3336.91
LN-0004916,CUST-000912,MTG-FIX,BR-014,2020-07-04,418695.21,5.3936,Active,0,2025-07-23,2025-09-18,2868.41
LN-0004917,CUST-003414,MTG-FIX,BR-023,2020-08-19,567254.67,6.3216,Delinquent-30,41,2025-08-06,2025-09-16,4178.64
LN-0004918,CUST-000419,MTG-FIX,BR-015,2019-03-19,226725.6,5.3994,Delinquent-60,77,2025-07-20,2025-09-15,1617.02
LN-0004919,CUST-004044,MTG-VAR,BR-003,2022-07-07,264983.08,5.4172,Active,0,2025-07-27,2025-09-19,1726.77
LN-0004920,CUST-002371,STUDENT,BR-019,2020-09-02,0,4.2758,Closed,0,2025-08-07,2025-09-19,0
LN-0004921,CUST-002778,HELOC,BR-025,2019-02-11,87479.95,6.559,Active,0,2025-08-13,2025-09-20,2387.46
LN-0004922,CUST-001986,HELOC,BR-023,2023-12-01,201740.99,7.1419,Default,261,2025-07-12,2025-09-19,2702.63
LN-0004923,CUST-004175,MTG-FIX,BR-013,2025-02-08,497802.32,5.0802,Active,0,2025-07-19,2025-09-18,2962.69
LN-0004924,CUST-002814,STUDENT,BR-025,2021-08-29,18959.84,5.4347,Active,0,2025-08-13,2025-09-19,309.18
LN-0004925,CUST-001206,MTG-FIX,BR-012,2019-07-31,348365.14,4.5805,Active,0,2025-08-14,2025-09-18,2303.5
LN-0004926,CUST-002738,MTG-VAR,BR-014,2020-12-05,488855.52,5.3559,Delinquent-30,44,2025-07-19,2025-09-16,3300.2
LN-0004927,CUST-000871,AUTO,BR-018,2023-10-17,7183.39,6.0761,Delinquent-60,83,2025-07-15,2025-09-19,162.98
LN-0004928,CUST-001862,STUDENT,BR-017,2020-09-17,8166.32,5.613,Active,0,2025-07-23,2025-09-16,156.41
LN-0004929,CUST-001488,MTG-FIX,BR-003,2020-03-07,195048.78,5.8216,Active,0,2025-07-16,2025-09-19,1396.13
LN-0004930,CUST-000905,MTG-VAR,BR-010,2020-05-16,115282.81,5.5317,Active,0,2025-07-25,2025-09-19,753.45
LN-0004931,CUST-001893,PL-UNSEC,BR-017,2020-03-22,2534.64,10.3594,Active,0,2025-08-09,2025-09-18,2556.52
LN-0004932,CUST-003826,MTG-FIX,BR-011,2023-02-27,338521.17,5.1294,Delinquent-30,52,2025-08-11,2025-09-17,2115.86
LN-0004933,CUST-001389,MTG-VAR,BR-022,2019-10-08,118710.57,6.039,Active,0,2025-08-05,2025-09-17,874.4
LN-0004934,CUST-002595,PL-SEC,BR-014,2020-10-15,2065.35,11.7411,Active,0,2025-08-14,2025-09-18,2085.56
LN-0004935,CUST-001299,MTG-FIX,BR-015,2022-10-07,0,4.596,Closed,0,2025-07-11,2025-09-18,0
LN-0004936,CUST-002508,PL-UNSEC,BR-010,2025-06-04,16092.47,14.2198,Active,0,2025-07-17,2025-09-15,455.82
LN-0004937,CUST-002024,MTG-FIX,BR-010,2019-03-12,110434.46,5.8261,Active,0,2025-08-01,2025-09-16,813.88
LN-0004938,CUST-000671,AUTO,BR-007,2022-02-03,21043.83,5.9373,Active,0,2025-07-18,2025-09-18,780.74
LN-0004939,CUST-002086,PL-SEC,BR-025,2022-07-21,8797.17,7.2762,Active,0,2025-07-16,2025-09-19,410.93
LN-0004940,CUST-002949,LOC,BR-002,2020-07-17,2914.5,11.078,Active,0,2025-07-29,2025-09-17,2941.41
LN-0004941,CUST-003507,MTG-FIX,BR-025,2022-10-18,137952.56,6.4146,Active,0,2025-08-05,2025-09-20,973.07
LN-0004942,CUST-003976,STUDENT,BR-021,2020-09-12,6632.94,5.0803,Active,0,2025-08-10,2025-09-20,125.42
LN-0004943,CUST-001311,LOC,BR-012,2022-08-28,11275.0,9.1617,Active,0,2025-07-17,2025-09-19,515.93
LN-0004944,CUST-003962,MTG-FIX,BR-017,2020-10-11,135095.88,4.8792,Active,0,2025-07-12,2025-09-18,880.42
LN-0004945,CUST-000268,LOC,BR-019,2023-12-31,21396.7,11.273,Delinquent-30,31,2025-07-12,2025-09-15,644.18
LN-0004946,CUST-002331,MTG-FIX,BR-011,2024-09-23,141980.31,4.9298,Delinquent-60,86,2025-08-09,2025-09-17,840.22
LN-0004947,CUST-002728,LOC,BR-003,2019-09-08,1246.65,10.4795,Active,0,2025-08-01,2025-09-17,1257.54
LN-0004948,CUST-003944,MTG-FIX,BR-006,2023-03-27,360057.12,4.5127,Active,0,2025-07-19,2025-09-20,2120.98
LN-0004949,CUST-003474,MTG-VAR,BR-017,2024-07-17,346046.93,6.7347,Delinquent-90,106,2025-07-13,2025-09-19,2429.59
LN-0004950,CUST-001006,STUDENT,BR-022,2024-02-20,20463.37,5.696,Active,0,2025-07-14,2025-09-15,253.56
LN-0004951,CUST-003372,PL-SEC,BR-015,2023-01-05,6460.93,6.7922,Active,0,2025-07-31,2025-09-16,251.08
LN-0004952,CUST-004064,HELOC,BR-022,2019-07-28,107411.75,7.3941,Delinquent-60,63,2025-08-13,2025-09-18,2688.71
LN-0004953,CUST-003942,MTG-FIX,BR-018,2019-06-24,161087.02,4.9698,Delinquent-60,62,2025-08-03,2025-09-19,1101.96
LN-0004954,CUST-001247,MTG-FIX,BR-007,2019-03-24,350615.87,6.0005,Active,0,2025-08-01,2025-09-17,2618.48
LN-0004955,CUST-001910,STUDENT,BR-018,2021-03-16,19493.99,6.2365,Restructured,14,2025-08-06,2025-09-18,349.67
LN-0004956,CUST-001902,MTG-VAR,BR-003,2025-03-11,136929.5,6.5928,Active,0,2025-08-09,2025-09-16,938.76
LN-0004957,CUST-003317,MTG-VAR,BR-017,2023-04-28,341493.18,5.8953,Active,0,2025-07-20,2025-09-18,2278.47
LN-0004958,CUST-001952,MTG-VAR,BR-014,2024-06-27,372551.55,6.6723,Active,0,2025-07-31,2025-09-16,2604.91
LN-0004959,CUST-001455,STUDENT,BR-008,2023-12-04,41002.75,6.1249,Active,0,2025-07-28,2025-09-15,528.62
LN-0004960,CUST-000456,LOC,BR-003,2023-03-18,19030.58,8.6485,Active,0,2025-07-29,2025-09-19,687.22
LN-0004961,CUST-002249,MTG-VAR,BR-002,2020-12-01,0,5.3073,Closed,0,2025-08-05,2025-09-18,0
LN-0004962,CUST-004143,MTG-VAR,BR-012,2025-02-09,167390.95,5.6336,Active,0,2025-07-29,2025-09-20,1051.06
LN-0004963,CUST-003825,AUTO,BR-025,2024-10-09,48784.88,7.1295,Active,0,2025-07-23,2025-09-16,942.96
LN-0004964,CUST-000660,HELOC,BR-011,2023-01-04,167068.05,7.8431,Active,0,2025-08-04,2025-09-19,2502.55
LN-0004965,CUST-002918,MTG-FIX,BR-009,2023-12-31,326071.06,4.7102,Active,0,2025-07-26,2025-09-18,1921.48
